,CampaignURL,SportName,City,State,Country,TeamOrAthlete,language,FundsRaisedPercent,PERSON_Entity,ORG_Entity,PRODUCT_Entity,EVENT_Entity,MONEY_Entity,DATE_Entity,TIME_Entity,GPE_Entity,LOC_Entity,NORP_Entity,IsSuccess
358,https://sportfunder.com/spiritgymnastics/31922,Gymnastics,North Wales,Pennsylvania,United States,teams,en,102,,"The Spirit Gymnastics (ORG), Spirit Gymnastics (ORG), Spirit Gymnastics (ORG), BIG (ORG), the Spirit Gymnastics (ORG), ",,,"approximately $5000 (MONEY), ","the season (DATE), a season (DATE), year (DATE), ",,,"North Wales (GPE), ",,1
362,https://sportfunder.com/spiritgymnastics/40568,Gymnastics,North Wales,Pennsylvania,United States,teams,en,34,,"Spirit Gymnastics (ORG), Spirit Gymnastics (ORG), Spirit Gymnastics (ORG), ",,,,"This year (DATE), October to November 20th (DATE), one week (DATE), today (DATE), ",,,,,0
364,https://sportfunder.com/gavriellebratis_/40598,Gymnastics,North Wales,Pennsylvania,United States,teams,en,0,"Gavrielle Bratis (PERSON), ","Gymnastics (ORG), ",,,,"today (DATE), ",,,"North Wales (GPE), Pennsylvania (GPE), United States (GPE), ",,0
366,https://sportfunder.com/nebassinri/30903,Fishing,North Providence,Rhode Island,United States,athletes,en,4,"John DiCenzo (PERSON), ","NE Bassin RI Division (ORG), RI, (ORG), ",,,,"today (DATE), ",,,"North Providence (GPE), USA (GPE), ",,0
367,https://sportfunder.com/nyjahturner/31179,Soccer,North Carolina,,,teams,en,11,,"Girls Academy (ORG), GA (ORG), ",,,,"the age of 3 (DATE), This year (DATE), today (DATE), ",,,"Clayton (GPE), the United States (GPE), ",,0
368,https://sportfunder.com/djtravelbaseball/40404,Baseball,Norman,Oklahoma,United States,teams,en,6,,"USSSA (ORG), ",,"world series (EVENT), ",,"this year (DATE), the spring/ summer season 2023 (DATE), a few months (DATE), ",,,,,0
370,https://sportfunder.com/rajkovicpusonjic/28328,Beach Volleyball,Niš,Serbia,,teams,en,0,"Damjan Pusonjic (PERSON), Volley Marathon (PERSON), Croatian Beach Volleyball Championship (PERSON), Nenad Tatić (PERSON), Miloš Nikolić (PERSON), Tamara Dinić Mirković (PERSON), Teodora Jovanović (PERSON), ","FIVB (ORG), BVA Zonal Event (ORG), National Championships (ORG), MVP (ORG), Modrič
Beach Volleyball Marathon (ORG), BVA Zonal Event (ORG), ",,"the Continental Cup (EVENT), the 2020 Olympics (EVENT), the National Bosnian beach volley (EVENT), ",,"2019 (DATE), 2018 (DATE), June 2018 (DATE), this season (DATE), ",,,"Serbia (GPE), Serbia (GPE), Balkan (LOC), Tokyo (GPE), Bibione (GPE), Italy (GPE), Zagreb (GPE), Bursa (GPE), Turkey (GPE), ","Serbian (NORP), Serbian (NORP), Serbian (NORP), Serbian (NORP), Serbian (NORP), ",0
371,https://sportfunder.com/newcastleavengersbasketballclub/29352,Basketball,Newcastle,KwaZulu-Natal,South Africa,teams,en,0,"Newcastle Avengers (PERSON), ","Skills/Career (ORG), Newcastle Avengers Basketball Club (ORG), BIG (ORG), the Newcastle Avengers Basketball Club (ORG), ",,,,"daily (DATE), their matric year (DATE), 18 years of age (DATE), ",,,,"Development (NORP), ",0
372,https://sportfunder.com/samedney/31205,Horseback Riding,New Zealand,,,teams,en,13,"Sam Edney (PERSON), Ocean Spirit (PERSON), ","Heya (ORG), Northland (ORG), ",,,,"Earlier this year (DATE), a bunch of half (DATE), ",,,"New Zealand (GPE), The Mongol Derby (GPE), Mongolia (GPE), ","Mongol (NORP), Mongolian (NORP), Mongolian (NORP), Mongolian (NORP), ",0
373,https://sportfunder.com/amberkennedy/27712,Basketball,New Zealand,,,teams,en,0,"Amber Kennedy (PERSON), Dunedin (PERSON), ",,,,,"recent years (DATE), 2017 (DATE), 2017 (DATE), January of 2018 (DATE), the year (DATE), ",,,"Mid and South Canterbury (LOC), Albury (GPE), Australia (GPE), New Zealand (GPE), New Zealand (GPE), ",,0
374,https://sportfunder.com/westsidewanderersmarchingclub/27785,Marching Band,New Zealand,,,athletes,en,0,"Leisure Marching (PERSON), ","Leisure Marching Team (ORG), ESPECIALLY (ORG), ",,,,"this year's season (DATE), ",,,,,0
375,https://sportfunder.com/noacccct/28275,,New Zealand,,,,en,0,,,,,,,,,,,0
376,https://sportfunder.com/newzealanddeaffootball/29380,Futsal,New Zealand,,,athletes,en,0,,"The New Zealand Deaf Football (ORG), BIG (ORG), the New Zealand Deaf Football (ORG), ",,,,"the season (DATE), a season (DATE), year (DATE), ",,,"New Zealand Deaf Football (GPE), New Zealand Deaf Football (GPE), ",,0
377,https://sportfunder.com/jackiewatene_/31059,,New Zealand,,,,en,0,"Jackie Watene (PERSON), Waka Ama (Outrigger Canoe (PERSON), Worlds (PERSON), ",,,,,"9 consecutive weeks (DATE), 12 weeks (DATE), today (DATE), ",,,"New Zealand (GPE), ",,0
378,https://sportfunder.com/testinganotherteamcreation/26127,Basketball,New York,New York,United States,teams,en,0,,"BIG (ORG), ",,,,"the season (DATE), a season (DATE), year (DATE), ",,,,,0
379,https://sportfunder.com/dan1282/28268,Soccer,New York,New York,United States,teams,en,0,,"the Cosmopolitan Soccer League (ORG), MAKEACHAMP (ORG), I. (ORG), ",,,"up to $620 (MONEY), 1500 (MONEY), ","this season (DATE), each season (DATE), the season (DATE), the past years (DATE), our year (DATE), ",,,"Metro (FAC), ",,0
380,https://sportfunder.com/stactennis/29105,Tennis,New York,United States,,teams,en,0,,"STAC Women’s Tennis (ORG), Sparkill (ORG), St. Thomas Aquinas Women’s Tennis (ORG), ",,,,"year (DATE), our fall and spring season (DATE), this year (DATE), 2019 (DATE), the past years (DATE), ",,,"New York (GPE), Orland (GPE), Florida (GPE), the United States (GPE), Orlando (GPE), ",,0
381,https://sportfunder.com/vincenzo/29441,Triathlon,New York,New York,United States,teams,en,0,"Desenzano del Garda (PERSON), ",,,,,"today (DATE), ",,,"Italy (GPE), Triathlon (GPE), florida (GPE), california (GPE), ","italian (NORP), ",0
382,https://sportfunder.com/dinokocityroversfc/30956,Soccer,New York,USA,,teams,en,0,"Dinoko City Rovers (PERSON), Dinoko City Rovers (PERSON), Dinoko City Rovers (PERSON), Dinoko City Rovers (PERSON), Dinoko City Rovers (PERSON), ","FC (ORG), FC (ORG), FC (ORG), BIG (ORG), The Africa Youth Cup (ORG), ",,,"45 (MONEY), 280 (MONEY), 300 (MONEY), ","june (DATE), 17 (DATE), the two week (DATE), ",,,"South Africa (GPE), the Africa Youth Cup (LOC), the Cape Verde (LOC), South Africa (GPE), the Africa Youth Cup (LOC), ",,0
384,https://sportfunder.com/jamesibrahim/26737,Tennis,New South Wales,Australia,,teams,en,0,"Roger Federer (PERSON), Rafael Nadal (PERSON), Lleyton Hewitt (PERSON), Alice Springs (PERSON), Cairns (PERSON), ","Turkey F30 Futures (ORG), F31 Futures (ORG), TUR (ORG), F33 Futures   (ORG), F6 Futures  Toowoomba AUS (ORG), Malaysia F2 Futures (ORG), Malaysia F3 Futures (ORG), ","Aug - 20 (PRODUCT), Sep - 24 (PRODUCT), ",,"3000-$4000 (MONEY), 25,000 (MONEY), ","the age of 10 (DATE), the ages of 10 to 18 (DATE), one day (DATE), last year (DATE), 1927 (DATE), 3-12 months (DATE), the upcoming (DATE), months (DATE), 2017 (DATE), 2017 (DATE), 2017 (DATE), Sep - 10 (DATE), 2017 (DATE), 2017 (DATE), 2017 (DATE), 2017 (DATE), 2017 (DATE), Oct - 29 (DATE), 2017 (DATE), Oct - 05 (DATE), 2017 (DATE), my 19 years (DATE), ",,,"Australia (GPE), Asia (LOC), Australia (GPE), Europe (LOC), US (GPE), Asia (LOC), Thailand (GPE), Australia (GPE), Malaysia (GPE), Turkey (GPE), Istanbul (GPE), Istanbul (GPE), Australia (GPE), Kuala Lumpur (GPE), Kuala Lumpur (GPE), ","Australian (NORP), Malaysian (NORP), ",0
385,https://sportfunder.com/ryderpennington/28041,Surfing,New Plymouth ,Taranaki,New Zealand,teams,en,7,"Ryder Pennington (PERSON), ",,,,"3000 (MONEY), ","the age of 4 (DATE), this year (DATE), this year (DATE), ",,,"New Zealand (GPE), ",,0
386,https://sportfunder.com/benmason/31687,Triathlon,New Plymouth,Taranaki,New Zealand,teams,en,42,"Ben Mason (PERSON), Covid (PERSON), Covid (PERSON), ","Kia (ORG), the Kona Ironman World Championships (ORG), Ironman NZ (ORG), NZD (ORG), MIQ (ORG), Breakdown (ORG), New Plymouth-Auckland-Kona (ORG), Kona Logistics (ORG), NZD (ORG), NZD (ORG), ",,,"16,000 (MONEY), 5,000 (MONEY), 1,860.05 (MONEY), 5,500.00 (MONEY), 2,982.00 (MONEY), 600.00 (MONEY), 5,600 (MONEY), ","39 year old (DATE), the past two years (DATE), 2021 (DATE), the 27th of March (DATE), this year (DATE), the 9th of October 2021 (DATE), 19 (DATE), 2021 (DATE), 2 weeks (DATE), ","6 nights (TIME), ",,"New Plymouth (GPE), New Zealand (GPE), Hawaii (GPE), Kona (GPE), Hawaii (GPE), Hawaii (GPE), Hawaii (GPE), Kona Hawaii (FAC), ","Ironman (NORP), Taupo (NORP), ",0
387,https://sportfunder.com/pureperformance/24116,Judo,New Jersey,United States,United States,teams,en,57,"Sensei (PERSON), Judo (PERSON), ","Team (ORG), Teammates (ORG), ",,,,"yesterday (DATE), ",,,"Judo (GPE), Judo (GPE), Judo (GPE), ",,0
390,https://sportfunder.com/saharidumainisinamo/29606,Weight Lifting,Nelspruit,Mpumalanga,South Africa,teams,en,52,"Jerk 56 (PERSON), ","the World Masters Weightlifting Championship (ORG), ","Clean (PRODUCT), ","Championships (EVENT), ","1000 (MONEY), ","18 months ago (DATE), Barcelona 2018 (DATE), this year (DATE), 48 years old (DATE), month August 2019 (DATE), ",,,"South Africa (GPE), Indonesia (GPE), Canada (GPE), ",,0
391,https://sportfunder.com/tanyabottomley/29458,Ultra Running,Nelson,Nelson,New Zealand,teams,en,0,"Tanya Bottomley (PERSON), Lisa Tamati (PERSON), ","the This Southern Seasons Miler Challenge (ORG), The Old Forest Hanmer (ORG), ",,,,"over 10 years (DATE), many years ago (DATE), 12 month (DATE), 12 month (DATE), ",,,"Trail (GPE), ",,0
392,https://sportfunder.com/alexanderhaserodt/29464,Surfing,Nazaré,Leiria District,Portugal,teams,en,0,"Alexander Haserodt (PERSON), ",,,,,"2 years (DATE), 4 years Surf (DATE), these years (DATE), today (DATE), ",,,"Germany (GPE), the North Sea (LOC), Spain (GPE), Portugal (GPE), Mexico (GPE), Portugal (GPE), Puerto Escondido (GPE), Nazare (GPE), ",,0
393,https://sportfunder.com/localnashvillesoccerteam/31460,Soccer,Nashville,Tennessee,United States,teams,en,0,,"Local Nashville Soccer Team (ORG), BIG (ORG), the Local Nashville Soccer Team (ORG), National (ORG), ",,,"approximately $375 (MONEY), ","the season (DATE), a season (DATE), year (DATE), November 28 and 29 (DATE), last year (DATE), ",,,"Nashville (GPE), ",,0
395,https://sportfunder.com/paraeqrider/28107,Dressage Horserider,Narre Warren North,Victoria,Australia,teams,en,0,"Stacey (PERSON), Horse Racing (PERSON), Purchase (PERSON), Para (PERSON), Purchase (PERSON), Push (PERSON), ","International Classified with FEI (ORG), Para Dressage (ORG), Attend (ORG), C Grade (ORG), Attend (ORG), KWPN (ORG), ","a Para Equestrian Rider (PRODUCT), Grand Prix (PRODUCT), ",,"30,000 (MONEY), $40-75,000 (MONEY), ","few months (DATE), A few years ago (DATE), Feb 2018 (DATE), daily (DATE), this year (DATE), each day (DATE), each day (DATE), the day 7 days (DATE), 365 days (DATE), ",,,"New Zealand (GPE), Equine (GPE), Europe (LOC), Europe (LOC), Europe (LOC), Australia (GPE), UK (GPE), Paralympic (GPE), Australia (GPE), Europe (LOC), The Netherlands (GPE), Germany (GPE), ","European (NORP), Europeans (NORP), ",0
396,https://sportfunder.com/risingshuttlers/27631,Badminton,Narnaul,Haryana,India,teams,en,0,"Roof (PERSON), Aditi Aryan (PERSON), Jayant Rana (PERSON), Aditi Aryan (PERSON), Jayant Rana (PERSON), ","BWF (ORG), BIG (ORG), ",,,"approximately $35,000 (MONEY), about $10,000 (MONEY), ","the age of 6 years (DATE), 4 months (DATE), age 9 years (DATE), ",,,"India (GPE), Asia Badminton Championship (LOC), ",,0
397,https://sportfunder.com/joshadegoke/30984,Sprint Running,Napier,Hawke's Bay,New Zealand,teams,en,0,"Josh (PERSON), ",,,"NZ Secondary Schools (EVENT), ",,"this year (DATE), March 2020 (DATE), March 2020 (DATE), 2018 (DATE), daily (DATE), December (DATE), 2019 (DATE), ",,,"Christchurch (GPE), Australia (GPE), Sydney (GPE), New Zealand (GPE), NZ (GPE), NZ (GPE), Kenya (GPE), Australia (GPE), ",,0
399,https://sportfunder.com/prestigeventures/23930,Running,Naivasha,Nakuru,Kenya,teams,en,0,,"Prestige Ventures (ORG), Prestige Ventures (ORG), Prestige Ventures (ORG), BIG (ORG), Prestige Ventures (ORG), ",,,,"the season (DATE), year (DATE), ",,,"Kenya (GPE), ",,0
400,https://sportfunder.com/edwinonchonga/28374,Cross Country Running,Nairobi,Nairobi County,Kenya,teams,en,100,"Edwin (PERSON), ",,,,,"this year (DATE), the end of the season (DATE), this year (DATE), ",,,,,1
401,https://sportfunder.com/sailorshockeyteam/26742,Field Hockey,Nairobi,Nairobi County,Kenya,teams,en,0,"Hockey (PERSON), Collins Asimba (PERSON), ","The Sailors Hockey Team (ORG), Sikh Union (ORG), Sikh Union (ORG), Chase Bank (ORG), Sailors (ORG), the Kenya National Men’s League (ORG), the National Men’s Premier League (ORG), National (ORG), the Kenya National Women’s League (ORG), GREATLY (ORG), Founder Sailors (ORG), ",,,,"November 2014 (DATE), today (DATE), the age of 18 years (DATE), the recent years (DATE), November 2014 (DATE), the season (DATE), 2016 (DATE), 2016 (DATE), ",,,"Kenya (GPE), Nairobi (GPE), Kenya (GPE), Hurley (GPE), Amsterdam (GPE), Netherlands (GPE), Hurley (GPE), astro (GPE), Amsterdam (GPE), Nairobi (GPE), Kenya (GPE), Kenya (GPE), Kenya (GPE), astro (GPE), Kenya (GPE), Kenya (GPE), Kenya (GPE), Nairobi (GPE), League (GPE), Accra (GPE), Ghana (GPE), ","African (NORP), National (NORP), ",0
402,https://sportfunder.com/teamfittertec/28190,Triathlon,Nürnberg,Bayern,Deutschland,teams,en,0,"Longdistance Triathlon (PERSON), Team FitterTEC (PERSON), ","BIG (ORG), the Team FitterTEC (ORG), ",,,,"2019 (DATE), the season (DATE), next year (DATE), ",,,,,0
403,https://sportfunder.com/manzerbasketballclub/24643,Basketball,Myrtle Beach,South Carolina,United States,teams,en,34,"Dave Manzer (PERSON), Dave (PERSON), ","Manzer Basketball Club (ORG), Manzer Basketball Club Teams (ORG), ",,,,"the next 5 months (DATE), April 23rd (DATE), 2009 (DATE), ","hours (TIME), ",,,"Southeast (NORP), ",0
404,https://sportfunder.com/christiantroncoppola/30867,Mixed Martial Arts,Myrtle Beach,South Carolina,United States,teams,en,1,,"Christian Coppola (ORG), Horry Georgetown Techincal College (ORG), the South Carolina National Guard (ORG), ",,,"2500 (MONEY), ","6 days (DATE), ",,,,,0
405,https://sportfunder.com/risejiujitsu/29089,Brazilian Jiu-Jitsu,Murrieta,California,United States,teams,en,0,"Rise Jiu Jitsu Academy (PERSON), Glenn (PERSON), Max (PERSON), ","Humble (ORG), the Press Enterprise (ORG), The Rise Academy (ORG), Rise (ORG), ",,,,"last year (DATE), April 2018 (DATE), this 2019 (DATE), ",,,,,0
407,https://sportfunder.com/khanyisanifootballclub/28134,Soccer,Mt frere,Eastern Cape,South Africa,teams,en,0,,,,,,"under 13 (DATE), ",,,,,0
408,https://sportfunder.com/khanyisaniladiesfootballclub/27483,Soccer,Mount Frere,Eastern Cape ,South Africa,teams,en,0,"KHANYISANI (PERSON), KHANYISANI (PERSON), ","CLUB (ORG), BIG (ORG), ","R180 (PRODUCT), ",,,"the season (DATE), year (DATE), ",,,,,0
409,https://sportfunder.com/moscowwrestlingclub/25255,Wrestling,Moscow,Idaho,United States,teams,en,39,,"Growth/Year (ORG), the National Wrestling Coaches Association (ORG), Champions for Life (ORG), Champions for Life Backers (ORG), Gold Champions for Life Backers List (ORG), Silver Champions for Life Backers List
Shout (ORG), Bronze Backers (ORG), Bronze Champions for Life Backers List (ORG), Champions in Life (ORG), ",,,"1000 (MONEY), 500 (MONEY), 100 (MONEY), ","three years (DATE), 4-18 (DATE), ",,,,,0
411,https://sportfunder.com/tallissaedwards/6022,Judo,Moose Jaw,saskatchewan,Canada,teams,en,74,"Tallissa (PERSON), Moose Jaw (PERSON), ",,,"Canadian Judo Championships (EVENT), ",,"about 9ish years (DATE), 2014 (DATE), ",,,,"Saskatchewan (NORP), ",0
415,https://sportfunder.com/mcgillcheerleading/478,Cheerleading,Montreal,Quebec,Canada,teams,en,117,"Twitter (PERSON), ","McGill Cheerleading (ORG), McGill University (ORG), McGill (ORG), McGill (ORG), McGill (ORG), McGill Cheerleading (ORG), the University and Open National Cheerleading Championships (ORG), ",,,"3000 (MONEY), ","the year (DATE), 2010 (DATE), ",,,"Montreal (GPE), Quebec (GPE), US (GPE), Brampton (GPE), Ontario (GPE), Nationals (GPE), ",,1
417,https://sportfunder.com/wanderersrfc/23577,Rugby,Montreal,Québec,Canada,teams,en,102,"Sainte-Anne-de-Bellevue (PERSON), Douglas (PERSON), Andy Richardson (PERSON), Kaneb Uphill (PERSON), Matt Barazin (PERSON), Ralph Beaveridge - MWRFC Old (PERSON), ","MAKEACHAMP (ORG), the Wanderers Rugby Club (ORG), Westmount Ravens (ORG), ",,,"5,000 (MONEY), 3,000 (MONEY), ","the first year (DATE), 69th season this summer (DATE), the 100th season (DATE), today (DATE), the last 5 years (DATE), the future years (DATE), the 2016 season (DATE), this summer (DATE), the end of 2015 (DATE), 2016 (DATE), 2016 (DATE), ","late night (TIME), ",,"Quebec (GPE), Quebec City (GPE), Quebec (GPE), ",,1
419,https://sportfunder.com/mcgillsynchro/770,Synchronized Swimming,Montreal,Quebec,Canada,teams,en,74,"McGill Synchro (PERSON), ","National Champions (ORG), ",,,,,,,,,0
420,https://sportfunder.com/mcgillfigureskating/13,Figure Skating,Montreal,Quebec,Canada,teams,en,63,,"The McGill Figure Skating Team (ORG), Quebec university (ORG), Martlets (ORG), Ontario University Athletics (ORG), OUA (ORG), McGill (ORG), MCGILL MCGILL (ORG), the McGill Figure Skating Team (ORG), ",,"the Fall Invitational 2014 (EVENT), ",,"next season (DATE), biannual (DATE), December and March (DATE), ","6:30 AM (TIME), ",,,,0
422,https://sportfunder.com/bellerebelfreestyle/25921,Sky Diving,Montreal,Québec,Canada,teams,en,48,"Karine Provost (PERSON), Freestyle (PERSON), Marc-Olivier Pinault (PERSON), qu'afin de rejoindre (PERSON), Pour de plus (PERSON), ","Merci Beaucoup
 (ORG), un (ORG), ",,"World Parachuting Championships (EVENT), ","40 000$ per year (MONEY), ","2016 (DATE), september (DATE), our training year (DATE), ",,,"Chicago (GPE), Canada (GPE), ","dans (NORP), dans (NORP), ",0
425,https://sportfunder.com/carabinsskialpin/9750,Alpine Skiing,Montreal,QC,Canada,teams,en,100,"Polytechnique Montréal (PERSON), HEC Montréal (PERSON), ","The Carabins Alpine Ski Team (ORG), Carabins Ski Team (ORG), The Carabins Alpine Ski Team (ORG), Team (ORG), The Carabins Alpine Ski Team (ORG), Carabins (ORG), the FIS Super-Série Sports Experts (ORG), Ski Team (ORG), the Carabins Ski Team (ORG), NCAA (ORG), the Canadian Alpine Ski Championships (ORG), UdeM (ORG), ",,,"10,000 (MONEY), ","2014-15 season (DATE), year (DATE), year (DATE), CEGEPs (DATE), 2013-14 season (DATE), the last 15 years (DATE), 2013 (DATE), february 2015;Members (DATE), ",,,"the Université de Montréal (FAC), Montreal (GPE), Canada (GPE), Universiades (GPE), Canada (GPE), Universiades (GPE), Grenade (GPE), ",,1
430,https://sportfunder.com/categuica/23099,Judo,Montreal,Québec,Canada,teams,en,18,,"Rio (ORG), ",,"Olympic (EVENT), Olympic (EVENT), the Panam Games (EVENT), World Cup (EVENT), Olympic (EVENT), ",,"last march (DATE), the first 6 months (DATE), 8 months (DATE), mid-may 2016 (DATE), This year (DATE), This fall (DATE), ",,,"El Salvador (GPE), Panamericain (GPE), Australia (GPE), ",,0
431,https://sportfunder.com/uqamcheerleading/1913,Cheerleading,Montreal,Quebec,Canada,teams,en,155,,"NCA (ORG), UQAM Citadins (ORG), the International Competition Cheerleading University (ORG), ICU (ORG), NCA (ORG), TOGETHER (ORG), ",,,,"2013 (DATE), this year (DATE), January (DATE), This year (DATE), ",,,"Quebec (GPE), Quebec (GPE), Canada (GPE), America (GPE), Quebec (GPE), ","Canadian (NORP), Canadian (NORP), ",1
433,https://sportfunder.com/dawsoncollegewomensbasketball/10594,Basketball,Montreal,Quebec,Canada,teams,en,95,"Adriana (PERSON), Camille (PERSON), Vittoria (PERSON), Anybody (PERSON), ","Vitiligo (ORG), Wise & Other Wise (ORG), Everybody, Somebody, Anybody & Nobody (ORG), Dawson College (ORG), Families (ORG), Friends and Fans (ORG), ",,,,"yearly (DATE), age 28 (DATE), ",,,"Dawson (GPE), ","Ashique (NORP), ",0
435,https://sportfunder.com/hiboux/22140,Hockey,Montreal,Québec,Canada,teams,en,100,"Hiboux (PERSON), ","Hockey Club (ORG), MAKEACHAMP (ORG), UQAM (ORG), ","Learn (PRODUCT), ",,"25 (MONEY), ","1979 (DATE), ",,,,,1
